ID,Order Date,Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1969,9/22/2020,1784,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0,107.7216
1970,9/22/2020,1785,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816
1971,9/22/2020,1786,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0,15.5288
1972,9/22/2020,1787,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0,25.2213
1973,9/22/2020,1803,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987
1974,9/22/2020,1804,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406
1975,9/22/2020,1805,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954
1976,9/22/2020,2123,CA-2017-167381,Second Class,EH-14005,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0,41.1332
1977,9/22/2020,2124,CA-2017-167381,Second Class,EH-14005,Home Office,United States,Lansing,Michigan,48911,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.72,9,0,13.3056
1978,9/22/2020,3211,US-2017-108245,Standard Class,SH-19975,Corporate,United States,Pearland,Texas,77581,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,5.022
1979,9/22/2020,3212,US-2017-108245,Standard Class,SH-19975,Corporate,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,-18.5262
1980,9/22/2020,3849,CA-2017-161053,First Class,JE-15745,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0,318.3016
1981,9/22/2020,3850,CA-2017-161053,First Class,JE-15745,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0,15.378
1982,9/22/2020,4428,US-2017-103226,Standard Class,DW-13195,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0,12.231
1983,9/22/2020,5065,CA-2017-122196,First Class,CA-12265,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0,113.6742
1984,9/22/2020,5546,CA-2017-102967,Standard Class,MG-17890,Home Office,United States,Concord,New Hampshire,3301,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0,17.524
1985,9/22/2020,5707,CA-2017-136000,Second Class,SC-20440,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638
1986,9/22/2020,7038,CA-2017-161970,Standard Class,PB-19105,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,2,0,6.2208
1987,9/22/2020,7039,CA-2017-161970,Standard Class,PB-19105,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,3,0,6.4584
1988,9/22/2020,9055,CA-2017-117009,Standard Class,BK-11260,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0,6.1488
1989,9/22/2020,9408,CA-2017-162789,Second Class,LC-17140,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071,9,0,171.36
1990,9/22/2020,9409,CA-2017-162789,Second Class,LC-17140,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0,3.9831
1991,9/23/2020,1078,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0,33.5888
1992,9/23/2020,1079,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.4888
1993,9/23/2020,1080,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.322
1994,9/23/2020,1269,CA-2017-121412,Standard Class,BG-11695,Corporate,United States,Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666
1995,9/23/2020,1970,CA-2017-117485,Standard Class,BD-11320,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0,102.186
1996,9/23/2020,2329,CA-2017-138422,First Class,KN-16705,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026
1997,9/23/2020,3176,US-2017-132059,Standard Class,AP-10915,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2,0.7,-240.784
1998,9/23/2020,3177,US-2017-132059,Standard Class,AP-10915,Consumer,United States,Fort Collins,Colorado,80525,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5998
1999,9/23/2020,3372,CA-2017-123778,Standard Class,BS-11755,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6,0.2,9.0384
2000,9/23/2020,3373,CA-2017-123778,Standard Class,BS-11755,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2,0,48.288
2001,9/23/2020,3798,CA-2017-121314,First Class,BE-11410,Consumer,United States,Miami,Florida,33178,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,3,0.2,88.074
2002,9/23/2020,5415,US-2017-125647,Standard Class,LC-16870,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6,0.8,-197.5752
2003,9/23/2020,5416,US-2017-125647,Standard Class,LC-16870,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.736,4,0.2,7.2576
2004,9/23/2020,5417,US-2017-125647,Standard Class,LC-16870,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,0.2,-8.9964
2005,9/23/2020,9253,CA-2017-102309,Second Class,DO-13645,Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984
2006,9/23/2020,9254,CA-2017-102309,Second Class,DO-13645,Consumer,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208
2007,9/23/2020,9324,CA-2017-121853,Standard Class,DB-13660,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,8,0,97.0784
2008,9/23/2020,9325,CA-2017-121853,Standard Class,DB-13660,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,0.2,59.4816
2009,9/23/2020,9326,CA-2017-121853,Standard Class,DB-13660,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3,0.2,23.712
2010,9/23/2020,9627,CA-2017-103520,First Class,MH-17785,Corporate,United States,Lubbock,Texas,79424,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248,2,0.2,3.3524
2011,9/24/2020,634,CA-2017-144694,Second Class,BD-11605,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,0.2,2.4585
2012,9/24/2020,635,CA-2017-144694,Second Class,BD-11605,Consumer,United States,Miami,Florida,33180,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,3,0.2,85.5297
2013,9/24/2020,718,CA-2017-108910,Standard Class,KC-16540,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.4758
2014,9/24/2020,3494,CA-2017-142034,Standard Class,KB-16240,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72,4,0,12.96
2015,9/24/2020,3495,CA-2017-142034,Standard Class,KB-16240,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9,5,0,275.478
2016,9/24/2020,3496,CA-2017-142034,Standard Class,KB-16240,Corporate,United States,Saint Cloud,Minnesota,56301,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,4,0,181.176
2017,9/24/2020,3588,CA-2017-121839,Standard Class,MH-18115,Home Office,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694,3,0.4,-253.4337
2018,9/24/2020,5184,CA-2017-163335,First Class,AG-10675,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.29,3,0,10.0725
2019,9/24/2020,5185,CA-2017-163335,First Class,AG-10675,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,38.71,7,0,17.8066
2020,9/24/2020,5595,CA-2017-160325,Same Day,BP-11095,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0,109.7544
2021,9/24/2020,5596,CA-2017-160325,Same Day,BP-11095,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355
2022,9/24/2020,6041,CA-2017-122364,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
2023,9/24/2020,6042,CA-2017-122364,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.198
2024,9/24/2020,7923,CA-2017-134096,Standard Class,PP-18955,Home Office,United States,Hollywood,Florida,33021,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396
2025,9/24/2020,7924,CA-2017-134096,Standard Class,PP-18955,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418
2026,9/24/2020,8485,CA-2017-142391,Same Day,PB-19150,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,0,71.928
2027,9/24/2020,8834,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0,3.8775
2028,9/24/2020,8835,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,2,0,25.172
2029,9/24/2020,8836,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,14.28,4,0,3.7128
2030,9/24/2020,8837,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,3,0,4.9608
2031,9/24/2020,8838,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5,0,7.56
2032,9/24/2020,9353,CA-2017-148411,First Class,RO-19780,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704
2033,9/24/2020,9354,CA-2017-148411,First Class,RO-19780,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.7128
2034,9/24/2020,9694,CA-2017-130148,Second Class,NK-18490,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,6,0,15.2292
2035,9/24/2020,9695,CA-2017-130148,Second Class,NK-18490,Home Office,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19
2036,9/25/2020,362,CA-2017-144904,Standard Class,KW-16435,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
2037,9/25/2020,363,CA-2017-144904,Standard Class,KW-16435,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704
2038,9/25/2020,364,CA-2017-144904,Standard Class,KW-16435,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0,1.4456
2039,9/25/2020,365,CA-2017-144904,Standard Class,KW-16435,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0,20.7328
2040,9/25/2020,2035,CA-2017-162481,Standard Class,CT-11995,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2,0,3.8822
2041,9/25/2020,2036,CA-2017-162481,Standard Class,CT-11995,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0,51.2943
2042,9/25/2020,3143,CA-2017-162572,Second Class,RB-19360,Consumer,United States,Cincinnati,Ohio,45231,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,5,0.2,35.988
2043,9/25/2020,3144,CA-2017-162572,Second Class,RB-19360,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,10.608,6,0.2,0.9282
2044,9/25/2020,5152,CA-2017-169929,First Class,LS-17200,Corporate,United States,Helena,Montana,59601,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,39.9,5,0,10.374
2045,9/25/2020,5715,CA-2017-116939,Standard Class,AG-10900,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5,0,47.9385
2046,9/25/2020,7086,CA-2017-112004,First Class,AH-10075,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,8.595,5,0.7,-6.303
2047,9/25/2020,7087,CA-2017-112004,First Class,AH-10075,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896,2,0.2,-42.9516
2048,9/25/2020,7871,CA-2017-122112,Standard Class,CA-11965,Corporate,United States,Lakewood,Ohio,44107,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4,0.2,8.8624
2049,9/26/2020,4564,CA-2017-129490,Standard Class,SJ-20125,Home Office,United States,Miramar,Florida,33023,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,4,0.2,-57.6312
2050,9/26/2020,7527,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,71.88,6,0,33.0648
2051,9/26/2020,7528,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,9.24,3,0,2.9568
2052,9/26/2020,7529,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,0,16.146
2053,9/26/2020,7530,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538
2054,9/26/2020,7531,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719
2055,9/26/2020,7763,CA-2017-156391,First Class,SL-20155,Home Office,United States,Salem,Oregon,97301,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224,1,0.2,0.556
2056,9/28/2020,1069,US-2017-139955,Second Class,CM-12160,Consumer,United States,Brownsville,Texas,78521,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.744,1,0.2,-0.3488
2057,9/28/2020,4460,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776,1,0.2,3.2776
2058,9/28/2020,4461,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368
2059,9/28/2020,4462,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
2060,9/28/2020,4463,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,0.7,-58.8616
2061,9/28/2020,4464,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.352,3,0.2,5.2026
2062,9/28/2020,4465,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2,0.2,26.224
2063,9/28/2020,5462,CA-2017-101574,Standard Class,BD-11725,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.4352
2064,9/28/2020,6321,CA-2017-160017,Standard Class,SP-20860,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2,3.6288
2065,9/28/2020,8054,CA-2017-152205,Standard Class,SF-20965,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,1,0.7,-1.8585
2066,9/29/2020,985,CA-2017-100314,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968,2,0.2,2.5896
2067,9/29/2020,986,CA-2017-100314,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968,4,0.2,9.4392
2068,9/29/2020,987,CA-2017-100314,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4,44.868
2069,9/29/2020,4472,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1,0.3,-15.4666
2070,9/29/2020,4473,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976,3,0.2,65.9934
2071,9/29/2020,4474,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22,2,0.4,-189.321
2072,9/29/2020,4475,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,15.552,3,0.2,5.4432
2073,9/29/2020,4476,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248,4,0.2,7.4368
2074,9/29/2020,4477,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.448,2,0.2,2.64
2075,9/29/2020,4843,CA-2017-118402,Standard Class,JO-15280,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92,5,0.2,-54.882
2076,9/29/2020,5139,CA-2017-128335,Standard Class,JA-15970,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34,3,0,10.9698
2077,9/29/2020,5140,CA-2017-128335,Standard Class,JA-15970,Consumer,United States,Mount Vernon,New York,10550,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5,0,24.2285
2078,9/29/2020,5791,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35,7,0,16.8
2079,9/29/2020,5792,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0
2080,9/29/2020,5793,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0,25.4384
2081,9/29/2020,5794,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
2082,9/29/2020,5795,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352
2083,9/29/2020,6209,CA-2017-148138,Standard Class,ME-18010,Corporate,United States,Marion,Ohio,43302,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396
2084,9/29/2020,7663,US-2017-141509,First Class,SC-20575,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792
2085,9/29/2020,8591,CA-2017-126676,First Class,FH-14365,Corporate,United States,Hempstead,New York,11550,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,0,3.9102
2086,9/29/2020,9802,CA-2017-137918,Standard Class,JK-15730,Consumer,United States,Lodi,California,95240,West,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",97.3,7,0,28.217
2087,9/30/2020,5266,CA-2017-147452,First Class,CS-11845,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624
2088,9/30/2020,5267,CA-2017-147452,First Class,CS-11845,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,3,0,82.2906
2089,9/30/2020,5268,CA-2017-147452,First Class,CS-11845,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,0,1.0114
2090,9/30/2020,6694,CA-2017-144225,Second Class,CC-12475,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.7912
2091,9/30/2020,9141,CA-2017-123029,Second Class,BT-11530,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,0,47.994
2092,9/30/2020,9215,US-2017-120908,First Class,BF-10975,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741
